CustomerID,CustomerType,AgeGroup,Gender,Location,DateOfFirstPurchase,LastPurchaseDate
C12984,Returning,60+,Female,Garyside,2024-04-19,2025-03-16
C12985,New,<18,Male,Christopherstad,2023-08-11,2024-11-27
C12986,New,26-40,Male,Johnburgh,2023-09-04,2024-05-20
C12987,Returning,<18,Female,Joshuastad,2023-07-29,2024-04-27
C12988,Returning,18-25,Other,New Joel,2023-07-18,2024-01-27
C12989,Returning,41-60,Female,East Sheila,2023-05-20,2024-12-25
C12990,New,<18,Female,Maryfort,2023-08-26,2024-10-20
C12991,New,60+,Female,Port Marvinmouth,2023-12-05,2024-06-03
C12992,Returning,18-25,Male,East Kristin,2023-09-13,2025-03-29
C12993,New,26-40,Female,Annborough,2024-02-23,2024-06-29
C12994,New,26-40,Female,West Rebecca,2023-07-20,2025-04-25
C12995,New,<18,Female,New Teresa,2023-06-28,2023-07-03
C12996,New,60+,Female,Brownberg,2023-08-29,2024-01-20
C12997,Returning,60+,Other,Joshuastad,2024-04-17,2024-08-17
C12998,Returning,26-40,Other,West Saraberg,2023-05-25,2023-09-30
C12999,New,60+,Male,Richardland,2023-09-24,2024-11-04
C13000,Returning,41-60,Female,West Robin,2023-06-09,2024-03-15
C13001,New,<18,Male,Lake Jerryview,2023-09-03,2024-12-10
C13002,New,<18,Female,Pearsonport,2023-07-20,2024-03-30
C13003,Returning,60+,Male,Lake Nicole,2023-12-30,2024-07-11
C13004,Returning,26-40,Female,Alvinstad,2023-11-28,2024-12-25
C13005,New,41-60,Other,East Kristin,2024-01-28,2024-08-25
C13006,New,41-60,Other,Karibury,2023-09-23,2024-08-17
C13007,New,41-60,Female,Simmonsborough,2023-05-24,2024-03-27
C13008,New,18-25,Male,East Kristin,2023-09-09,2023-11-04
C13009,Returning,60+,Female,South Nicole,2023-08-23,2024-02-06
C13010,Returning,41-60,Female,Toddburgh,2024-04-17,2024-09-25
C13011,New,60+,Female,North Renee,2023-10-11,2025-02-21
C13012,New,26-40,Other,Richardfurt,2024-03-27,2024-09-06
C13013,Returning,26-40,Male,Jonathonhaven,2023-05-17,2023-12-05
C13014,New,26-40,Other,Kellychester,2023-11-26,2024-02-03
C13015,Returning,18-25,Female,Smithbury,2024-04-09,2024-04-27
C13016,New,26-40,Male,Middletonview,2023-05-25,2024-10-19
C13017,Returning,60+,Male,North Michael,2023-12-12,2024-08-08
C13018,New,<18,Other,Andrewville,2023-08-31,2024-07-17
C13019,New,<18,Female,Emilystad,2023-08-21,2024-01-14
C13020,New,60+,Female,Nicoletown,2023-09-09,2024-04-27
C13021,Returning,<18,Male,Lake Nicole,2024-01-10,2024-08-30
C13022,Returning,41-60,Other,Andrewville,2023-08-10,2023-11-13
C13023,New,<18,Other,Port Marvinmouth,2023-07-30,2024-09-20
C13024,New,18-25,Female,Alvinstad,2023-09-09,2025-02-27
C13025,New,26-40,Other,Mayborough,2023-10-02,2025-04-07
C13026,New,<18,Male,New Erin,2023-05-31,2024-11-17
C13027,Returning,<18,Female,Pruittfurt,2024-04-08,2025-04-11
C13028,Returning,18-25,Male,Starkberg,2024-04-14,2024-12-01
C13029,Returning,18-25,Other,Richardland,2024-03-08,2024-07-10
C13030,New,<18,Female,Lake Nicole,2024-05-04,2025-03-11
C13031,New,41-60,Male,Watsonburgh,2023-10-05,2025-03-14
C13032,Returning,<18,Female,Petersonstad,2024-02-25,2024-04-08
C13033,New,41-60,Female,Lake Richardberg,2023-08-28,2025-02-25
C13034,Returning,26-40,Male,Richardland,2024-02-07,2025-02-28
C13035,Returning,60+,Female,Joshuastad,2023-05-23,2023-06-13
C13036,Returning,26-40,Female,New Joel,2024-03-17,2024-10-09
C13037,Returning,<18,Female,Lake Tracy,2023-08-10,2024-05-28
C13038,New,<18,Male,Richardland,2024-02-19,2025-03-23
C13039,Returning,41-60,Male,Gillespieshire,2024-03-07,2024-09-13
C13040,New,18-25,Female,Port Karenchester,2023-09-11,2024-10-15
C13041,Returning,41-60,Male,Mayborough,2024-01-26,2024-05-19
C13042,Returning,18-25,Female,Lake Richardberg,2023-09-22,2025-01-02
C13043,Returning,18-25,Other,Port Wayneville,2023-10-06,2024-08-13
C13044,Returning,18-25,Other,West Brian,2024-02-04,2024-12-18
C13045,New,18-25,Other,Ryanhaven,2024-03-26,2024-09-13
C13046,New,<18,Male,Jordanville,2023-12-24,2025-04-03
C13047,New,60+,Female,New Joel,2023-05-23,2024-05-25
C13048,New,60+,Male,North Dustin,2023-07-19,2024-06-29
C13049,Returning,26-40,Other,Port Brittanyville,2023-06-25,2025-05-05
C13050,New,26-40,Other,Lake Melissa,2023-11-07,2025-04-20
C13051,New,26-40,Female,Lake Adamburgh,2023-08-06,2024-06-07
C13052,Returning,41-60,Female,Tiffanyton,2023-12-08,2024-03-07
C13053,New,26-40,Female,Smithbury,2024-01-24,2025-01-13
C13054,New,26-40,Male,Eduardoport,2023-11-18,2025-04-01
C13055,New,26-40,Male,Rodgersburgh,2024-04-30,2025-03-31
C13056,New,<18,Female,New Colin,2023-08-19,2024-09-09
C13057,Returning,26-40,Male,Eduardoport,2023-12-25,2025-01-22
C13058,Returning,60+,Male,Aarontown,2024-01-31,2025-05-05
C13059,New,<18,Other,Lake Brenda,2023-09-27,2024-11-11
C13060,Returning,18-25,Other,Lambury,2023-10-28,2024-02-24
C13061,New,41-60,Female,Garzaborough,2023-09-17,2024-07-15
C13062,New,<18,Female,Eduardoport,2023-05-14,2024-09-18
C13063,New,<18,Female,Lake Nicole,2024-01-10,2025-02-13
C13064,Returning,60+,Other,Klinefort,2024-01-17,2024-10-18
C13065,Returning,26-40,Male,Alvinstad,2024-05-05,2025-04-25
C13066,Returning,18-25,Male,New Teresa,2023-09-11,2024-03-21
C13067,Returning,60+,Other,West Saraberg,2024-04-13,2024-09-01
C13068,Returning,60+,Female,Christopherstad,2023-06-10,2024-07-24
C13069,Returning,<18,Female,Tiffanyton,2023-07-11,2024-04-22
C13070,New,18-25,Female,Port Wayneville,2023-07-22,2023-10-14
C13071,Returning,60+,Female,Lambury,2024-01-30,2024-10-11
C13072,New,41-60,Male,Malloryville,2024-03-31,2024-05-20
C13073,New,41-60,Female,Alvinstad,2024-03-25,2024-09-30
C13074,Returning,60+,Other,South Josephside,2024-03-03,2025-01-14
C13075,New,<18,Female,Toddburgh,2024-03-08,2024-05-10
C13076,New,41-60,Male,Richardland,2023-06-04,2024-11-14
C13077,New,<18,Female,Pereztown,2023-07-03,2024-04-13
C13078,Returning,26-40,Female,West John,2024-04-01,2025-04-21
C13079,Returning,26-40,Male,Pruittfurt,2024-04-24,2025-03-31
C13080,New,<18,Other,Tiffanyton,2023-06-21,2025-01-06
C13081,Returning,60+,Male,West Saraberg,2023-06-26,2024-05-22
C13082,New,26-40,Male,Emilystad,2024-03-15,2025-05-05
C13083,Returning,26-40,Female,Pruittfurt,2023-12-02,2024-12-18
C13084,New,41-60,Male,Lisatown,2024-02-06,2024-09-08
C13085,New,60+,Female,Port Davidfort,2024-04-04,2024-12-09
C13086,Returning,<18,Male,West Brian,2023-11-21,2024-02-01
C13087,Returning,26-40,Male,Maryfort,2023-11-18,2024-11-13
C13088,Returning,60+,Female,New Joel,2023-12-18,2024-12-19
C13089,Returning,26-40,Male,Crossborough,2023-06-10,2024-06-20
C13090,Returning,41-60,Male,East Michael,2023-07-26,2023-12-23
C13091,New,60+,Female,Smithbury,2023-10-16,2024-07-02
C13092,New,18-25,Male,Malloryville,2023-12-20,2024-04-18
C13093,New,41-60,Male,Garzaborough,2023-10-10,2024-01-07
C13094,Returning,<18,Female,Petersonstad,2023-08-25,2023-10-18
C13095,Returning,60+,Male,New Colin,2023-06-15,2024-02-17
C13096,New,26-40,Other,Watsonburgh,2023-07-23,2024-06-04
C13097,New,60+,Male,Richardfurt,2024-04-05,2024-07-05
C13098,New,<18,Male,Eduardoport,2023-09-21,2023-12-12
C13099,New,60+,Male,New Erin,2023-10-23,2024-04-21
C13100,Returning,26-40,Female,Lisatown,2024-03-19,2024-10-19
C13101,New,41-60,Female,Joshuastad,2023-12-28,2024-08-28
C13102,Returning,41-60,Other,Rivaschester,2023-06-22,2024-08-14
C13103,New,26-40,Female,North Renee,2023-07-20,2024-01-29
C13104,Returning,18-25,Other,New Joel,2023-05-30,2023-09-18
C13105,Returning,18-25,Male,Port Brittanyville,2024-02-20,2024-07-21
C13106,Returning,41-60,Male,Lake Jerryview,2023-12-24,2025-01-23
C13107,Returning,<18,Male,Georgechester,2024-04-18,2024-10-23
C13108,New,60+,Male,Crossborough,2023-08-29,2024-02-08
C13109,New,26-40,Other,West John,2023-05-26,2024-10-03
C13110,New,<18,Other,Dalemouth,2023-07-19,2024-08-26
C13111,Returning,60+,Male,New Colin,2023-06-05,2024-09-05
C13112,New,41-60,Male,West Rebecca,2024-02-04,2025-01-22
C13113,New,26-40,Female,West Katherine,2023-10-06,2025-01-15
C13114,New,<18,Male,Eduardoport,2023-06-03,2024-06-19
C13115,Returning,60+,Other,Fieldsmouth,2024-03-02,2024-07-16
C13116,Returning,41-60,Other,Port Wayneville,2024-03-13,2024-05-03
C13117,Returning,41-60,Female,Pearsonport,2023-08-03,2025-01-14
C13118,New,60+,Male,North Renee,2023-06-19,2024-01-13
C13119,New,18-25,Female,West Rebecca,2023-08-05,2023-09-25
C13120,New,18-25,Other,East Kristin,2023-11-24,2024-07-23
C13121,Returning,60+,Female,New Joel,2023-09-06,2024-05-10
C13122,New,60+,Female,South Michelleville,2024-04-06,2024-04-26
C13123,Returning,60+,Other,Lake Richardberg,2024-04-14,2025-01-28
C13124,Returning,41-60,Male,East Michael,2024-04-03,2024-11-17
C13125,Returning,26-40,Female,West Rebecca,2023-05-13,2024-08-07
C13126,Returning,41-60,Female,Jonathonhaven,2023-11-06,2024-10-13
C13127,New,41-60,Other,Christopherstad,2023-06-30,2024-02-16
C13128,New,18-25,Other,Maryfort,2024-03-19,2024-05-17
C13129,Returning,60+,Female,North Donnabury,2024-01-20,2024-10-08
C13130,New,41-60,Other,Port Wayneville,2023-12-05,2024-12-04
C13131,Returning,41-60,Male,North Michael,2024-01-27,2024-02-05
C13132,New,60+,Female,Benderberg,2024-03-28,2025-04-25
C13133,New,26-40,Male,Crossborough,2023-09-27,2023-10-29
C13134,Returning,18-25,Other,Maryfort,2024-02-23,2024-04-25
C13135,Returning,<18,Male,Malloryville,2023-12-07,2025-04-04
C13136,Returning,41-60,Male,Pruittfurt,2023-08-01,2024-05-27
C13137,Returning,26-40,Female,West Brian,2023-09-14,2024-11-20
C13138,New,<18,Other,Andrewville,2024-04-21,2024-08-27
C13139,Returning,60+,Other,South Michelleville,2024-01-12,2024-04-29
C13140,New,<18,Male,Ryanhaven,2024-01-28,2024-05-18
C13141,Returning,60+,Female,West Katherine,2024-04-13,2024-09-01
C13142,New,26-40,Female,Lake Melissa,2024-02-08,2025-01-27
C13143,Returning,<18,Male,South Brianshire,2023-09-22,2025-03-31
C13144,New,18-25,Female,Lake Melissa,2023-07-09,2024-03-06
C13145,New,26-40,Female,Karibury,2023-12-27,2025-03-08
C13146,New,<18,Other,Kellychester,2024-01-15,2025-03-08
C13147,Returning,41-60,Other,Robertsmouth,2023-11-05,2023-12-24
C13148,Returning,<18,Other,West Mary,2024-04-24,2024-09-21
C13149,Returning,<18,Other,East Kristin,2023-07-25,2025-01-29
C13150,Returning,18-25,Female,Lake Nicole,2023-10-01,2024-06-17
C13151,New,26-40,Male,Malloryville,2023-06-30,2024-08-20
C13152,New,41-60,Female,Middletonview,2023-10-25,2025-03-08
C13153,New,26-40,Male,Lake Nicole,2023-07-26,2024-01-27
C13154,Returning,26-40,Male,Garyside,2023-12-15,2024-04-09
C13155,New,41-60,Male,Pereztown,2023-10-02,2024-12-15
C13156,New,41-60,Female,Alvinstad,2023-11-14,2024-09-21
C13157,Returning,18-25,Male,Port Karenchester,2024-03-21,2025-04-02
C13158,Returning,60+,Other,Lake Christina,2024-02-03,2025-04-02
C13159,New,18-25,Female,Joshuastad,2023-07-24,2024-09-24
C13160,Returning,41-60,Male,Port Brittanyville,2024-03-05,2024-07-03
C13161,Returning,<18,Male,East Kristin,2024-04-24,2025-01-10
C13162,Returning,<18,Male,Schultzchester,2023-05-29,2024-03-30
C13163,Returning,26-40,Other,Port Davidfort,2023-11-16,2024-08-27
C13164,New,26-40,Other,Lake Nicole,2024-01-08,2024-11-17
C13165,New,60+,Other,Port Brittanyville,2024-01-04,2025-01-05
C13166,New,60+,Other,Simmonsborough,2024-03-15,2025-04-29
C13167,New,60+,Other,New Erin,2023-06-29,2024-01-27
C13168,New,60+,Female,Brianhaven,2023-10-30,2024-03-23
C13169,Returning,<18,Female,North Michael,2023-08-28,2025-01-28
C13170,New,41-60,Other,Frederickbury,2023-06-22,2024-10-30
C13171,New,60+,Male,Emilystad,2023-08-17,2023-10-16
C13172,Returning,18-25,Female,Kellychester,2023-07-12,2025-01-12
C13173,Returning,60+,Other,Nelsonton,2023-12-27,2024-10-11
C13174,Returning,<18,Other,North Renee,2023-10-13,2024-04-09
C13175,New,26-40,Other,New Joel,2024-02-22,2024-04-06
C13176,Returning,18-25,Male,Lake Tracy,2024-03-26,2024-09-16
C13177,Returning,60+,Female,Brownberg,2023-07-26,2024-03-21
C13178,Returning,<18,Female,Richardfurt,2024-03-23,2025-03-20
C13179,New,26-40,Other,West Rebecca,2024-04-11,2025-01-23
C13180,Returning,60+,Female,Crossborough,2024-01-22,2024-01-23
C13181,Returning,<18,Male,East Kristin,2023-06-30,2024-01-07
C13182,New,<18,Male,West John,2024-03-12,2024-08-21
C13183,Returning,41-60,Female,Fordstad,2023-09-17,2024-08-08
C13184,New,<18,Male,Nelsonton,2024-04-06,2024-07-10
C13185,New,60+,Other,Lake Jerryview,2023-11-01,2024-12-24
C13186,Returning,<18,Other,East Kristin,2023-09-12,2025-05-06
C13187,New,18-25,Other,Lake Brenda,2023-08-16,2024-01-11
C13188,Returning,<18,Male,Lake Richardberg,2023-08-27,2023-09-18
C13189,Returning,<18,Other,Tiffanyton,2023-05-29,2024-02-27
C13190,Returning,18-25,Female,Jonathonhaven,2024-03-24,2024-09-06
C13191,Returning,60+,Male,West Brian,2023-10-09,2024-04-27
C13192,New,26-40,Female,Tiffanyton,2023-06-19,2024-09-23
C13193,Returning,41-60,Other,Smithbury,2023-09-23,2024-12-30
C13194,Returning,26-40,Male,Alyssabury,2023-10-22,2025-05-02
C13195,Returning,60+,Male,Nicoletown,2023-11-28,2024-03-19
C13196,New,60+,Female,Lake Nicole,2024-02-08,2024-04-24
C13197,New,18-25,Female,Smithbury,2023-05-12,2024-08-05
C13198,Returning,26-40,Female,Lisatown,2023-10-26,2024-03-11
C13199,New,<18,Female,Gillespieshire,2023-07-07,2024-09-16
C13200,New,18-25,Male,Jordanville,2023-12-11,2025-01-08
C13201,Returning,18-25,Other,South Michelleville,2024-04-22,2025-03-20
C13202,Returning,41-60,Female,Pearsonport,2023-12-20,2024-10-08
C13203,Returning,18-25,Male,South Brianshire,2023-08-30,2024-08-07
C13204,Returning,26-40,Female,Brownberg,2023-12-20,2025-03-22
C13205,Returning,60+,Other,East Kristin,2023-08-13,2024-11-29
C13206,New,41-60,Other,Port Kathleen,2023-08-13,2024-09-10
C13207,Returning,<18,Female,Middletonview,2023-05-15,2024-07-07
C13208,Returning,26-40,Female,East Sheila,2023-08-11,2024-07-20
C13209,Returning,<18,Male,Fordstad,2023-05-31,2024-11-09
C13210,Returning,18-25,Male,West Rebecca,2023-07-30,2024-03-19
C13211,Returning,26-40,Male,Karibury,2023-12-20,2024-02-23
C13212,New,41-60,Female,New Joel,2023-06-30,2024-01-17
C13213,Returning,41-60,Female,Lake Adamburgh,2023-11-07,2024-01-10
C13214,New,<18,Female,Georgechester,2024-03-15,2025-03-26
C13215,Returning,60+,Other,East Michael,2023-05-08,2024-06-19
C13216,Returning,41-60,Other,Nicoletown,2023-09-04,2023-09-04
C13217,Returning,<18,Female,North Renee,2024-01-05,2024-04-22
C13218,New,60+,Male,Nicoletown,2023-09-22,2024-07-26
C13219,Returning,26-40,Male,West Joann,2023-10-18,2024-06-02
C13220,Returning,41-60,Female,Fordstad,2024-02-19,2024-08-01
C13221,Returning,41-60,Male,Nicoletown,2023-11-22,2024-10-12
C13222,Returning,<18,Female,New Colin,2023-06-10,2025-03-16
C13223,Returning,41-60,Other,West Saraberg,2023-08-24,2024-08-17
C13224,Returning,<18,Male,South Josephside,2024-04-05,2024-10-11
C13225,Returning,41-60,Other,New Colin,2023-07-18,2024-06-25
C13226,New,<18,Other,Lake Richardberg,2023-07-07,2024-11-21
C13227,Returning,41-60,Female,Port Karenchester,2023-07-22,2024-12-05
C13228,Returning,26-40,Other,Andersonfurt,2024-01-22,2024-09-09
C13229,Returning,26-40,Male,West Mary,2024-01-12,2024-12-26
C13230,New,<18,Female,Middletonview,2023-11-24,2024-11-13
C13231,New,26-40,Female,Johnburgh,2023-09-04,2024-05-22
C13232,Returning,<18,Male,Simmonsborough,2023-11-29,2025-03-25
C13233,New,<18,Other,West Rebecca,2024-01-20,2024-05-12
C13234,Returning,18-25,Female,Malloryville,2023-08-15,2024-06-12
C13235,Returning,26-40,Female,Alvinstad,2023-07-12,2024-07-04
C13236,New,18-25,Female,Lake Christina,2023-05-08,2023-09-11
C13237,Returning,18-25,Male,Aarontown,2024-01-06,2024-09-09
C13238,New,41-60,Male,Longbury,2024-04-29,2024-12-04
C13239,New,<18,Female,South Nicole,2023-06-20,2024-09-27
C13240,New,60+,Female,Alyssabury,2023-10-03,2025-01-26
C13241,Returning,18-25,Male,Brownberg,2024-03-11,2025-02-14
C13242,Returning,41-60,Other,Brownberg,2024-04-10,2024-10-17
C13243,Returning,26-40,Female,West Brian,2024-04-16,2024-06-28
C13244,Returning,60+,Male,Andersonfurt,2023-05-21,2024-09-27
C13245,Returning,<18,Other,Port Marvinmouth,2023-08-21,2024-02-09
C13246,Returning,41-60,Other,West John,2023-11-19,2024-08-29
C13247,Returning,60+,Male,Nicoletown,2024-02-06,2024-07-26
C13248,New,<18,Female,West Joann,2023-12-30,2024-10-02
C13249,Returning,<18,Male,Alyssabury,2024-02-18,2024-08-03
C13250,Returning,60+,Male,Lake Richardberg,2023-05-10,2024-05-02
C13251,Returning,41-60,Other,Emilystad,2023-09-11,2024-12-25
C13252,New,60+,Female,Port Davidfort,2024-03-13,2024-05-26
C13253,New,18-25,Other,North Cynthiaside,2023-12-30,2024-07-04
C13254,New,<18,Male,Nelsonton,2024-01-20,2024-03-08
C13255,Returning,26-40,Male,Toddburgh,2024-03-17,2025-03-01
C13256,New,60+,Female,New Teresa,2024-04-26,2025-02-08
C13257,New,60+,Male,West Robin,2023-07-22,2024-05-18
C13258,Returning,<18,Male,Port Davidfort,2023-07-07,2025-01-24
C13259,Returning,<18,Other,Pruittfurt,2023-08-23,2023-11-03
C13260,Returning,60+,Female,Nicoletown,2023-12-20,2025-03-04
C13261,New,26-40,Male,Lake Brenda,2023-07-07,2024-04-10
C13262,Returning,<18,Female,East Michael,2023-08-02,2024-04-11
C13263,Returning,<18,Female,Schultzchester,2023-05-31,2023-10-06
C13264,Returning,18-25,Other,Port Brittanyville,2024-01-03,2024-01-19
C13265,Returning,41-60,Other,Pereztown,2023-11-27,2024-01-18
C13266,Returning,18-25,Male,West Robin,2024-04-17,2025-04-23
C13267,Returning,26-40,Male,Gillespieshire,2024-04-26,2024-11-28
C13268,New,41-60,Female,Martinezberg,2024-02-29,2025-04-30
C13269,Returning,60+,Other,Lake Drew,2023-05-27,2023-07-30
C13270,New,26-40,Male,Nelsonton,2023-12-25,2024-02-05
C13271,New,26-40,Female,Jordanville,2023-10-16,2024-01-10
C13272,Returning,18-25,Female,North Cynthiaside,2024-01-17,2025-03-24
C13273,New,41-60,Other,West Brian,2024-04-02,2025-02-22
C13274,New,26-40,Male,Karibury,2023-12-20,2024-08-15
C13275,New,41-60,Male,Annborough,2023-07-25,2024-12-23
C13276,Returning,60+,Male,Smithbury,2023-09-26,2025-04-17
C13277,New,41-60,Other,Jonathonhaven,2023-12-02,2025-03-02
C13278,New,18-25,Female,South Michelleville,2023-08-30,2024-05-05
C13279,New,18-25,Male,Petersonstad,2024-04-15,2024-11-19
C13280,New,26-40,Other,Robertsmouth,2023-11-20,2024-11-04
C13281,Returning,41-60,Male,Lake Tracy,2023-07-25,2024-12-04
C13282,Returning,18-25,Male,Toddburgh,2023-09-07,2024-06-28
C13283,New,<18,Other,West Rebecca,2023-07-12,2024-07-26
C13284,Returning,18-25,Male,South Brianshire,2023-09-09,2025-02-09
C13285,Returning,60+,Male,Lambury,2023-09-20,2024-01-10
C13286,New,<18,Female,Karibury,2023-09-21,2024-10-12
C13287,Returning,41-60,Other,Schultzchester,2023-05-23,2024-09-19
C13288,Returning,26-40,Male,Garzaborough,2023-10-22,2024-07-28
C13289,New,<18,Female,Andersonfurt,2023-07-18,2024-06-14
C13290,New,18-25,Male,Malloryville,2023-05-16,2025-04-29
C13291,Returning,26-40,Male,Port Davidfort,2024-04-27,2025-04-24
C13292,Returning,26-40,Female,West Brian,2023-11-30,2025-03-24
C13293,Returning,26-40,Male,Gillespieshire,2023-07-04,2024-04-28
C13294,Returning,26-40,Female,Katherineborough,2023-11-16,2024-11-04
C13295,New,41-60,Female,Nicoletown,2023-05-11,2023-10-10
C13296,New,41-60,Female,Pruittfurt,2023-10-08,2023-11-15
C13297,New,41-60,Male,North Michael,2023-11-29,2025-04-10
C13298,New,18-25,Other,Georgechester,2023-07-21,2024-12-06
C13299,New,41-60,Other,Lake Adamburgh,2023-09-01,2024-11-01
C13300,Returning,26-40,Male,Emilystad,2023-12-20,2024-05-11
C13301,Returning,<18,Female,South Josephside,2024-02-08,2024-09-12
C13302,New,<18,Other,North Donnabury,2023-07-27,2023-08-23
C13303,New,<18,Female,Tiffanyton,2023-09-01,2024-05-26
C13304,New,<18,Other,Lake Nicole,2023-12-28,2024-03-01
C13305,Returning,<18,Male,Mayborough,2023-06-09,2023-10-10
C13306,Returning,60+,Other,New Joel,2023-05-11,2025-03-12
C13307,Returning,<18,Male,Karibury,2024-02-09,2024-10-12
C13308,New,<18,Female,South Michelleville,2023-09-27,2024-11-03
C13309,New,<18,Female,New Teresa,2023-09-01,2025-02-27
C13310,New,18-25,Male,Benderberg,2023-09-15,2024-06-13
C13311,New,60+,Other,West Katherine,2024-05-05,2025-03-04
C13312,New,<18,Female,Benderberg,2023-12-21,2024-08-04
C13313,Returning,41-60,Male,East Michael,2023-09-16,2024-06-22
C13314,New,18-25,Male,New Teresa,2023-12-20,2024-02-16
C13315,Returning,60+,Other,Jonathonhaven,2024-03-07,2024-03-25
C13316,Returning,41-60,Other,Brownberg,2024-02-08,2025-03-22
C13317,Returning,41-60,Male,Mayborough,2023-07-07,2024-06-22
C13318,Returning,18-25,Other,Longbury,2023-05-23,2025-04-27
C13319,Returning,41-60,Male,Rivaschester,2023-09-11,2024-08-04
C13320,New,26-40,Female,Longbury,2023-12-19,2024-04-04
C13321,New,18-25,Male,Georgechester,2023-08-08,2025-05-04
C13322,New,18-25,Other,Lake Tracy,2023-11-02,2024-03-22
C13323,Returning,26-40,Other,South Michelleville,2023-07-15,2025-04-07
C13324,Returning,18-25,Other,Pruittfurt,2023-08-06,2025-02-14
C13325,Returning,41-60,Other,Frederickbury,2024-03-29,2024-05-11
C13326,Returning,41-60,Male,South Josephside,2023-07-30,2024-08-09
C13327,Returning,41-60,Male,West Katherine,2023-11-28,2024-05-17
C13328,Returning,26-40,Male,Nelsonton,2024-05-04,2024-08-28
C13329,New,41-60,Male,Port Davidfort,2024-02-20,2024-05-16
C13330,Returning,26-40,Other,Lake Drew,2024-03-12,2025-02-01
C13331,Returning,26-40,Female,Gillespieshire,2023-06-17,2025-04-25
